row_index,file_name,object_id,image_path,gt_mask_path,point_x,point_y,sam_score,iou,mask_output_path,visualization_output_path,device,model_type,category_name,primary_challenge,reflective,transparent,occlusion,small_parts,dynamic,area,bbox_w,bbox_h
3715,000248.png,4353,data/cogar_sim_500/rgb/000248.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004353_img_000248_cat_screw.png,541.0,228.0,0.9386328458786012,0.9429657794676806,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3715_object_4353_sam_point_mask.png,,cuda,vit_b,screw,small_parts,1,0,1,1,0,262.0,25.0,15.0
3716,000248.png,4354,data/cogar_sim_500/rgb/000248.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004354_img_000248_cat_metal_part.png,468.0,316.0,0.935774564743042,0.9631546894031668,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3716_object_4354_sam_point_mask.png,,cuda,vit_b,metal_part,small_parts,1,0,1,1,0,3281.0,91.0,92.0
3717,000248.png,4356,data/cogar_sim_500/rgb/000248.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004356_img_000248_cat_screw.png,278.0,400.0,0.8511160016059875,0.9607843137254902,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3717_object_4356_sam_point_mask.png,,cuda,vit_b,screw,small_parts,1,0,1,1,0,147.0,11.0,17.0
3718,000248.png,4357,data/cogar_sim_500/rgb/000248.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004357_img_000248_cat_screw.png,369.0,229.0,0.917040228843689,0.9128787878787878,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3718_object_4357_sam_point_mask.png,,cuda,vit_b,screw,small_parts,1,0,1,1,0,247.0,13.0,24.0
3719,000248.png,4358,data/cogar_sim_500/rgb/000248.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004358_img_000248_cat_connector.png,415.0,31.0,0.9094425439834596,0.967766692248657,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3719_object_4358_sam_point_mask.png,,cuda,vit_b,connector,small_parts,1,0,1,1,0,1267.0,45.0,65.0
3720,000248.png,4359,data/cogar_sim_500/rgb/000248.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004359_img_000248_cat_screw.png,515.0,250.0,0.9367312788963318,0.9626168224299064,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3720_object_4359_sam_point_mask.png,,cuda,vit_b,screw,small_parts,1,0,1,1,0,318.0,18.0,29.0
3721,000248.png,4360,data/cogar_sim_500/rgb/000248.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004360_img_000248_cat_plastic_object.png,453.0,193.0,0.9177742004394532,0.976160825475894,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3721_object_4360_sam_point_mask.png,,cuda,vit_b,plastic_object,small_parts,1,0,1,1,0,5619.0,84.0,88.0
3722,000248.png,4361,data/cogar_sim_500/rgb/000248.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004361_img_000248_cat_screw.png,397.0,148.0,0.905749499797821,0.7987012987012987,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3722_object_4361_sam_point_mask.png,,cuda,vit_b,screw,small_parts,1,0,1,1,0,127.0,17.0,11.0
3723,000248.png,4362,data/cogar_sim_500/rgb/000248.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004362_img_000248_cat_connector.png,386.0,137.0,0.8604844808578491,0.9616026711185308,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3723_object_4362_sam_point_mask.png,,cuda,vit_b,connector,small_parts,1,0,1,1,0,1173.0,54.0,64.0
3724,000248.png,4363,data/cogar_sim_500/rgb/000248.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004363_img_000248_cat_box.png,533.0,178.0,0.9532402157783508,0.9807192670586626,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3724_object_4363_sam_point_mask.png,,cuda,vit_b,box,small_parts,1,0,1,1,0,7308.0,98.0,90.0
3725,000248.png,4364,data/cogar_sim_500/rgb/000248.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004364_img_000248_cat_screw.png,395.0,27.0,0.87686687707901,0.9433962264150944,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3725_object_4364_sam_point_mask.png,,cuda,vit_b,screw,small_parts,1,0,1,1,0,365.0,24.0,28.0
3726,000248.png,4365,data/cogar_sim_500/rgb/000248.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004365_img_000248_cat_robot_gripper.png,227.0,195.0,0.9055470824241638,0.8165130062561738,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3726_object_4365_sam_point_mask.png,,cuda,vit_b,robot_gripper,small_parts,1,0,1,1,0,10266.0,215.0,111.0
3727,000248.png,4366,data/cogar_sim_500/rgb/000248.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004366_img_000248_cat_robot_gripper.png,284.0,200.0,0.8629332184791565,0.1286256906077348,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3727_object_4366_sam_point_mask.png,,cuda,vit_b,robot_gripper,small_parts,1,0,1,1,0,1520.0,44.0,56.0
3728,000248.png,4367,data/cogar_sim_500/rgb/000248.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004367_img_000248_cat_robot_gripper.png,207.0,242.0,0.7342122197151184,0.555333998005982,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3728_object_4367_sam_point_mask.png,,cuda,vit_b,robot_gripper,small_parts,1,0,1,1,0,1000.0,46.0,30.0
3729,000250.png,4371,data/cogar_sim_500/rgb/000250.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004371_img_000250_cat_plastic_object.png,588.0,184.0,0.9155961275100708,0.984177997527812,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3729_object_4371_sam_point_mask.png,,cuda,vit_b,plastic_object,reflective_metal,1,0,0,1,0,4019.0,82.0,78.0
3730,000250.png,4372,data/cogar_sim_500/rgb/000250.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004372_img_000250_cat_plastic_object.png,407.0,99.0,0.9252464771270752,0.9743386243386244,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3730_object_4372_sam_point_mask.png,,cuda,vit_b,plastic_object,reflective_metal,1,0,0,1,0,3763.0,77.0,67.0
3731,000250.png,4373,data/cogar_sim_500/rgb/000250.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004373_img_000250_cat_plastic_object.png,420.0,209.0,0.9241946935653688,0.9721871049304678,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3731_object_4373_sam_point_mask.png,,cuda,vit_b,plastic_object,reflective_metal,1,0,0,1,0,1569.0,48.0,46.0
3732,000250.png,4374,data/cogar_sim_500/rgb/000250.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004374_img_000250_cat_plastic_object.png,475.0,146.0,0.9517323970794678,0.9722146923285444,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3732_object_4374_sam_point_mask.png,,cuda,vit_b,plastic_object,reflective_metal,1,0,0,1,0,7371.0,116.0,107.0
3733,000250.png,4375,data/cogar_sim_500/rgb/000250.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004375_img_000250_cat_plastic_object.png,106.0,333.0,0.9833211302757264,0.7265625,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3733_object_4375_sam_point_mask.png,,cuda,vit_b,plastic_object,reflective_metal,1,0,0,1,0,1943.0,72.0,95.0
3734,000250.png,4376,data/cogar_sim_500/rgb/000250.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004376_img_000250_cat_screw.png,277.0,203.0,0.9466005563735962,0.8388157894736842,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3734_object_4376_sam_point_mask.png,,cuda,vit_b,screw,reflective_metal,1,0,0,1,0,261.0,21.0,17.0
3735,000250.png,4377,data/cogar_sim_500/rgb/000250.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004377_img_000250_cat_tool.png,487.0,364.0,0.9078731536865234,0.855101746283735,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3735_object_4377_sam_point_mask.png,,cuda,vit_b,tool,reflective_metal,1,0,0,1,0,5969.0,154.0,163.0
3736,000250.png,4378,data/cogar_sim_500/rgb/000250.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004378_img_000250_cat_tool.png,115.0,185.0,0.7035936117172241,0.8703961775831177,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3736_object_4378_sam_point_mask.png,,cuda,vit_b,tool,reflective_metal,1,0,0,1,0,4495.0,194.0,25.0
3737,000250.png,4379,data/cogar_sim_500/rgb/000250.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004379_img_000250_cat_metal_part.png,368.0,133.0,0.9072909951210022,0.8608115048793015,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3737_object_4379_sam_point_mask.png,,cuda,vit_b,metal_part,reflective_metal,1,0,0,1,0,1940.0,57.0,48.0
3738,000250.png,4380,data/cogar_sim_500/rgb/000250.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004380_img_000250_cat_metal_part.png,140.0,331.0,0.8811185359954834,0.7445846227088788,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3738_object_4380_sam_point_mask.png,,cuda,vit_b,metal_part,reflective_metal,1,0,0,1,0,6440.0,92.0,105.0
3739,000250.png,4381,data/cogar_sim_500/rgb/000250.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004381_img_000250_cat_screw.png,403.0,359.0,0.9322672486305236,0.8675675675675676,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3739_object_4381_sam_point_mask.png,,cuda,vit_b,screw,reflective_metal,1,0,0,1,0,337.0,28.0,20.0
3740,000250.png,4382,data/cogar_sim_500/rgb/000250.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004382_img_000250_cat_tool.png,158.0,429.0,0.9751881957054138,0.8326451968070465,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3740_object_4382_sam_point_mask.png,,cuda,vit_b,tool,reflective_metal,1,0,0,1,0,3173.0,116.0,168.0
3741,000250.png,4383,data/cogar_sim_500/rgb/000250.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004383_img_000250_cat_tool.png,479.0,103.0,0.8857624530792236,0.0003071017274472,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3741_object_4383_sam_point_mask.png,,cuda,vit_b,tool,reflective_metal,1,0,0,1,0,5875.0,294.0,176.0
3742,000250.png,4384,data/cogar_sim_500/rgb/000250.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004384_img_000250_cat_tool.png,271.0,332.0,0.8782947063446045,0.4778689843875744,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3742_object_4384_sam_point_mask.png,,cuda,vit_b,tool,reflective_metal,1,0,0,1,0,6085.0,142.0,297.0
3743,000252.png,4389,data/cogar_sim_500/rgb/000252.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004389_img_000252_cat_cable.png,199.0,287.0,0.9260251522064208,0.6598576292169607,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3743_object_4389_sam_point_mask.png,,cuda,vit_b,cable,partial_occlusion,1,1,1,1,0,6040.0,383.0,246.0
3744,000252.png,4390,data/cogar_sim_500/rgb/000252.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004390_img_000252_cat_metal_part.png,318.0,74.0,0.892549991607666,0.966152527849186,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3744_object_4390_sam_point_mask.png,,cuda,vit_b,metal_part,partial_occlusion,1,1,1,1,0,2305.0,67.0,64.0
3745,000252.png,4391,data/cogar_sim_500/rgb/000252.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004391_img_000252_cat_tool.png,212.0,60.0,0.8097124695777893,0.9396166134185304,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3745_object_4391_sam_point_mask.png,,cuda,vit_b,tool,partial_occlusion,1,1,1,1,0,3027.0,79.0,78.0
3746,000252.png,4392,data/cogar_sim_500/rgb/000252.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004392_img_000252_cat_connector.png,190.0,199.0,0.9692907333374025,0.9582331730769232,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3746_object_4392_sam_point_mask.png,,cuda,vit_b,connector,partial_occlusion,1,1,1,1,0,3248.0,53.0,95.0
3747,000252.png,4393,data/cogar_sim_500/rgb/000252.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004393_img_000252_cat_connector.png,345.0,81.0,0.8681578636169434,0.632183908045977,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3747_object_4393_sam_point_mask.png,,cuda,vit_b,connector,partial_occlusion,1,1,1,1,0,414.0,59.0,67.0
3748,000252.png,4394,data/cogar_sim_500/rgb/000252.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004394_img_000252_cat_box.png,323.0,378.0,0.9609098434448242,0.9878363435311464,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3748_object_4394_sam_point_mask.png,,cuda,vit_b,box,partial_occlusion,1,1,1,1,0,8126.0,121.0,122.0
3749,000252.png,4395,data/cogar_sim_500/rgb/000252.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004395_img_000252_cat_cable.png,154.0,255.0,0.8420446515083313,0.7588321884200196,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3749_object_4395_sam_point_mask.png,,cuda,vit_b,cable,partial_occlusion,1,1,1,1,0,3891.0,161.0,210.0
3750,000252.png,4396,data/cogar_sim_500/rgb/000252.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004396_img_000252_cat_connector.png,158.0,383.0,0.9549959897994996,0.9604179860671312,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3750_object_4396_sam_point_mask.png,,cuda,vit_b,connector,partial_occlusion,1,1,1,1,0,3063.0,76.0,66.0
3751,000252.png,4397,data/cogar_sim_500/rgb/000252.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004397_img_000252_cat_cable.png,197.0,370.0,0.9620966911315918,0.9558967657628226,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3751_object_4397_sam_point_mask.png,,cuda,vit_b,cable,partial_occlusion,1,1,1,1,0,3012.0,22.0,236.0
3752,000252.png,4398,data/cogar_sim_500/rgb/000252.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004398_img_000252_cat_tool.png,356.0,168.0,0.933995246887207,0.9586263963591228,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3752_object_4398_sam_point_mask.png,,cuda,vit_b,tool,partial_occlusion,1,1,1,1,0,7056.0,61.0,318.0
3753,000252.png,4400,data/cogar_sim_500/rgb/000252.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004400_img_000252_cat_plastic_object.png,402.0,458.0,0.8568938374519348,0.7073039742212675,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3753_object_4400_sam_point_mask.png,,cuda,vit_b,plastic_object,partial_occlusion,1,1,1,1,0,3722.0,99.0,51.0
3754,000252.png,4401,data/cogar_sim_500/rgb/000252.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004401_img_000252_cat_glass_object.png,276.0,27.0,0.8187402486801147,0.3954619124797406,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3754_object_4401_sam_point_mask.png,,cuda,vit_b,glass_object,partial_occlusion,1,1,1,1,0,5553.0,117.0,80.0
3755,000252.png,4402,data/cogar_sim_500/rgb/000252.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004402_img_000252_cat_robot_gripper.png,271.0,213.0,0.9294795989990234,0.9797629026463897,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3755_object_4402_sam_point_mask.png,,cuda,vit_b,robot_gripper,partial_occlusion,1,1,1,1,0,16685.0,71.0,256.0
3756,000252.png,4403,data/cogar_sim_500/rgb/000252.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004403_img_000252_cat_robot_gripper.png,324.0,175.0,0.8855693340301514,0.7768374164810691,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3756_object_4403_sam_point_mask.png,,cuda,vit_b,robot_gripper,partial_occlusion,1,1,1,1,0,2245.0,44.0,54.0
3757,000253.png,4405,data/cogar_sim_500/rgb/000253.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004405_img_000253_cat_connector.png,241.0,322.0,0.8594480752944946,0.5145819831497084,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_point_clean/masks/row_3757_object_4405_sam_point_mask.png,,cuda,vit_b,connector,small_parts,1,0,1,1,0,1493.0,88.0,42.0
