row_index,file_name,object_id,image_path,gt_mask_path,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,sam_mask_path,sam_visualization_path,sam_score,iou,device,model_type,category_name,primary_challenge,reflective,transparent,occlusion,small_parts,dynamic,area,bbox_w,bbox_h,bbox_area,visible_ratio
3791,000239.png,4184,data/cogar_sim_500/rgb/000239.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004184_img_000239_cat_cable.png,351.0,200.0,452.0,408.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3791_object_4184_sam_mask.png,,0.9085398316383362,0.7838589981447124,cuda,vit_b,cable,dynamic_scene,1,1,0,1,1,2630.0,101.0,208.0,21008.0,0.12519040365575018
3792,000239.png,4185,data/cogar_sim_500/rgb/000239.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004185_img_000239_cat_tool.png,273.0,328.0,379.0,358.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3792_object_4185_sam_mask.png,,0.972054660320282,0.9192162255070472,cuda,vit_b,tool,dynamic_scene,1,1,0,1,1,2740.0,106.0,30.0,3180.0,0.8616352201257862
3793,000239.png,4186,data/cogar_sim_500/rgb/000239.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004186_img_000239_cat_plastic_object.png,58.0,331.0,137.0,443.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3793_object_4186_sam_mask.png,,0.9953900575637816,0.9773032701209496,cuda,vit_b,plastic_object,dynamic_scene,1,1,0,1,1,6696.0,79.0,112.0,8848.0,0.7567811934900542
3794,000239.png,4187,data/cogar_sim_500/rgb/000239.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004187_img_000239_cat_plastic_object.png,38.0,239.0,96.0,300.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3794_object_4187_sam_mask.png,,0.9829820394515992,0.9772398843930636,cuda,vit_b,plastic_object,dynamic_scene,1,1,0,1,1,2766.0,58.0,61.0,3538.0,0.7817976257772753
3795,000239.png,4188,data/cogar_sim_500/rgb/000239.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004188_img_000239_cat_metal_part.png,254.0,347.0,304.0,413.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3795_object_4188_sam_mask.png,,0.978276252746582,0.9744942832014072,cuda,vit_b,metal_part,dynamic_scene,1,1,0,1,1,2271.0,50.0,66.0,3300.0,0.6881818181818182
3796,000239.png,4189,data/cogar_sim_500/rgb/000239.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004189_img_000239_cat_cable.png,102.0,259.0,212.0,319.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3796_object_4189_sam_mask.png,,0.9249605536460876,0.9615885416666666,cuda,vit_b,cable,dynamic_scene,1,1,0,1,1,1534.0,110.0,60.0,6600.0,0.23242424242424242
3797,000239.png,4190,data/cogar_sim_500/rgb/000239.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004190_img_000239_cat_plastic_object.png,129.0,187.0,187.0,236.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3797_object_4190_sam_mask.png,,0.9897924661636353,0.9754020813623464,cuda,vit_b,plastic_object,dynamic_scene,1,1,0,1,1,2109.0,58.0,49.0,2842.0,0.7420830401125967
3798,000239.png,4191,data/cogar_sim_500/rgb/000239.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004191_img_000239_cat_screw.png,508.0,217.0,524.0,235.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3798_object_4191_sam_mask.png,,0.9572649598121644,0.9076305220883534,cuda,vit_b,screw,dynamic_scene,1,1,0,1,1,239.0,16.0,18.0,288.0,0.8298611111111112
3799,000239.png,4192,data/cogar_sim_500/rgb/000239.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004192_img_000239_cat_plastic_object.png,211.0,280.0,274.0,365.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3799_object_4192_sam_mask.png,,0.9315763115882874,0.908236057068742,cuda,vit_b,plastic_object,dynamic_scene,1,1,0,1,1,3077.0,63.0,85.0,5355.0,0.5746031746031746
3800,000239.png,4193,data/cogar_sim_500/rgb/000239.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004193_img_000239_cat_metal_part.png,336.0,130.0,410.0,214.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3800_object_4193_sam_mask.png,,0.9868785738945008,0.9684675637678248,cuda,vit_b,metal_part,dynamic_scene,1,1,0,1,1,4979.0,74.0,84.0,6216.0,0.800997425997426
3801,000239.png,4194,data/cogar_sim_500/rgb/000239.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004194_img_000239_cat_cable.png,479.0,206.0,560.0,344.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3801_object_4194_sam_mask.png,,0.957112729549408,0.9463253509496284,cuda,vit_b,cable,dynamic_scene,1,1,0,1,1,2378.0,81.0,138.0,11178.0,0.21273930935766686
3802,000240.png,4196,data/cogar_sim_500/rgb/000240.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004196_img_000240_cat_tool.png,450.0,235.0,490.0,355.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3802_object_4196_sam_mask.png,,0.973274290561676,0.9320140440472392,cuda,vit_b,tool,reflective_metal,1,0,0,1,0,3112.0,40.0,120.0,4800.0,0.6483333333333333
3803,000240.png,4197,data/cogar_sim_500/rgb/000240.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004197_img_000240_cat_box.png,262.0,199.0,393.0,324.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3803_object_4197_sam_mask.png,,0.992975115776062,0.9849712934819318,cuda,vit_b,box,reflective_metal,1,0,0,1,0,11842.0,131.0,125.0,16375.0,0.7231755725190839
3804,000240.png,4198,data/cogar_sim_500/rgb/000240.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004198_img_000240_cat_screw.png,131.0,425.0,153.0,453.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3804_object_4198_sam_mask.png,,0.9719889163970948,0.9546279491833032,cuda,vit_b,screw,reflective_metal,1,0,0,1,0,543.0,22.0,28.0,616.0,0.8814935064935064
3805,000240.png,4199,data/cogar_sim_500/rgb/000240.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004199_img_000240_cat_tool.png,117.0,204.0,211.0,297.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3805_object_4199_sam_mask.png,,0.9323456287384032,0.937253872407456,cuda,vit_b,tool,reflective_metal,1,0,0,1,0,3718.0,94.0,93.0,8742.0,0.42530313429421185
3806,000240.png,4200,data/cogar_sim_500/rgb/000240.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004200_img_000240_cat_tool.png,39.0,316.0,420.0,396.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3806_object_4200_sam_mask.png,,0.9829243421554564,0.9485837438423644,cuda,vit_b,tool,reflective_metal,1,0,0,1,0,12557.0,381.0,80.0,30480.0,0.4119750656167979
3807,000240.png,4201,data/cogar_sim_500/rgb/000240.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004201_img_000240_cat_connector.png,104.0,265.0,200.0,303.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3807_object_4201_sam_mask.png,,0.972303032875061,0.9597813354158532,cuda,vit_b,connector,reflective_metal,1,0,0,1,0,2480.0,96.0,38.0,3648.0,0.6798245614035088
3808,000240.png,4202,data/cogar_sim_500/rgb/000240.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004202_img_000240_cat_tool.png,340.0,178.0,521.0,269.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3808_object_4202_sam_mask.png,,0.941838800907135,0.8699209162803382,cuda,vit_b,tool,reflective_metal,1,0,0,1,0,3409.0,181.0,91.0,16471.0,0.20696982575435613
3809,000240.png,4203,data/cogar_sim_500/rgb/000240.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004203_img_000240_cat_cable.png,415.0,266.0,640.0,303.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3809_object_4203_sam_mask.png,,0.8865629434585571,0.945609669392108,cuda,vit_b,cable,reflective_metal,1,0,0,1,0,2801.0,225.0,37.0,8325.0,0.33645645645645644
3810,000240.png,4204,data/cogar_sim_500/rgb/000240.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004204_img_000240_cat_metal_part.png,190.0,226.0,254.0,276.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3810_object_4204_sam_mask.png,,0.9704339504241944,0.9660804020100504,cuda,vit_b,metal_part,reflective_metal,1,0,0,1,0,2384.0,64.0,50.0,3200.0,0.745
3811,000240.png,4205,data/cogar_sim_500/rgb/000240.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004205_img_000240_cat_metal_part.png,386.0,190.0,453.0,289.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3811_object_4205_sam_mask.png,,0.9810317158699036,0.9760935910478128,cuda,vit_b,metal_part,reflective_metal,1,0,0,1,0,5854.0,67.0,99.0,6633.0,0.8825569124076587
3812,000240.png,4206,data/cogar_sim_500/rgb/000240.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004206_img_000240_cat_tool.png,155.0,286.0,311.0,454.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3812_object_4206_sam_mask.png,,0.9845990538597108,0.9652821613432648,cuda,vit_b,tool,reflective_metal,1,0,0,1,0,7887.0,156.0,168.0,26208.0,0.3009386446886447
3813,000240.png,4207,data/cogar_sim_500/rgb/000240.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004207_img_000240_cat_screw.png,269.0,401.0,294.0,422.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3813_object_4207_sam_mask.png,,0.940217912197113,0.915217391304348,cuda,vit_b,screw,reflective_metal,1,0,0,1,0,428.0,25.0,21.0,525.0,0.8152380952380952
3815,000241.png,4211,data/cogar_sim_500/rgb/000241.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004211_img_000241_cat_connector.png,311.0,251.0,370.0,317.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3815_object_4211_sam_mask.png,,0.9687063694000244,0.9730377471539844,cuda,vit_b,connector,transparent_glass,1,1,1,1,0,1652.0,59.0,66.0,3894.0,0.42424242424242425
3816,000241.png,4212,data/cogar_sim_500/rgb/000241.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004212_img_000241_cat_metal_part.png,453.0,13.0,501.0,97.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3816_object_4212_sam_mask.png,,0.9717873930931092,0.9545454545454546,cuda,vit_b,metal_part,transparent_glass,1,1,1,1,0,2674.0,48.0,84.0,4032.0,0.6631944444444444
3817,000241.png,4213,data/cogar_sim_500/rgb/000241.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004213_img_000241_cat_glass_object.png,419.0,248.0,510.0,310.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3817_object_4213_sam_mask.png,,0.935782551765442,0.5611718588817826,cuda,vit_b,glass_object,transparent_glass,1,1,1,1,0,3795.0,91.0,62.0,5642.0,0.6726338177951081
3818,000241.png,4214,data/cogar_sim_500/rgb/000241.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004214_img_000241_cat_cable.png,124.0,345.0,393.0,415.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3818_object_4214_sam_mask.png,,0.9533511400222778,0.8274111675126904,cuda,vit_b,cable,transparent_glass,1,1,1,1,0,3546.0,269.0,70.0,18830.0,0.1883165161975571
3819,000241.png,4215,data/cogar_sim_500/rgb/000241.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004215_img_000241_cat_glass_object.png,333.0,33.0,438.0,123.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3819_object_4215_sam_mask.png,,0.9871153235435486,0.9743931715124032,cuda,vit_b,glass_object,transparent_glass,1,1,1,1,0,7498.0,105.0,90.0,9450.0,0.7934391534391534
3820,000241.png,4216,data/cogar_sim_500/rgb/000241.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004216_img_000241_cat_connector.png,160.0,245.0,209.0,281.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3820_object_4216_sam_mask.png,,0.9678319096565248,0.9434229137199436,cuda,vit_b,connector,transparent_glass,1,1,1,1,0,685.0,49.0,36.0,1764.0,0.38832199546485263
3821,000241.png,4217,data/cogar_sim_500/rgb/000241.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004217_img_000241_cat_glass_object.png,102.0,278.0,247.0,399.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3821_object_4217_sam_mask.png,,0.979284167289734,0.9125620860927152,cuda,vit_b,glass_object,transparent_glass,1,1,1,1,0,9644.0,145.0,121.0,17545.0,0.5496722713023654
3822,000241.png,4218,data/cogar_sim_500/rgb/000241.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004218_img_000241_cat_cable.png,301.0,263.0,338.0,442.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3822_object_4218_sam_mask.png,,0.9509965181350708,0.9394966118102612,cuda,vit_b,cable,transparent_glass,1,1,1,1,0,2060.0,37.0,179.0,6623.0,0.31103729427751775
3823,000241.png,4219,data/cogar_sim_500/rgb/000241.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004219_img_000241_cat_glass_object.png,477.0,78.0,580.0,182.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3823_object_4219_sam_mask.png,,0.9361032247543336,0.6100437259838346,cuda,vit_b,glass_object,transparent_glass,1,1,1,1,0,7547.0,103.0,104.0,10712.0,0.7045369678864825
3824,000241.png,4220,data/cogar_sim_500/rgb/000241.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004220_img_000241_cat_metal_part.png,297.0,136.0,370.0,190.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3824_object_4220_sam_mask.png,,0.9765737056732178,0.9664685908319184,cuda,vit_b,metal_part,transparent_glass,1,1,1,1,0,2347.0,73.0,54.0,3942.0,0.5953830542871639
3825,000241.png,4221,data/cogar_sim_500/rgb/000241.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004221_img_000241_cat_glass_object.png,420.0,277.0,586.0,419.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3825_object_4221_sam_mask.png,,0.9087614417076112,0.7686074680477821,cuda,vit_b,glass_object,transparent_glass,1,1,1,1,0,11966.0,166.0,142.0,23572.0,0.5076361785168845
3826,000241.png,4222,data/cogar_sim_500/rgb/000241.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004222_img_000241_cat_plastic_object.png,452.0,93.0,513.0,202.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3826_object_4222_sam_mask.png,,0.945817232131958,0.5667447306791569,cuda,vit_b,plastic_object,transparent_glass,1,1,1,1,0,1277.0,61.0,109.0,6649.0,0.19205895623402017
3827,000241.png,4223,data/cogar_sim_500/rgb/000241.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004223_img_000241_cat_plastic_object.png,549.0,298.0,615.0,351.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3827_object_4223_sam_mask.png,,0.9821182489395142,0.9648951730862994,cuda,vit_b,plastic_object,transparent_glass,1,1,1,1,0,2050.0,66.0,53.0,3498.0,0.5860491709548313
3828,000241.png,4224,data/cogar_sim_500/rgb/000241.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004224_img_000241_cat_glass_object.png,285.0,160.0,366.0,223.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3828_object_4224_sam_mask.png,,0.9615057706832886,0.9225011008366358,cuda,vit_b,glass_object,transparent_glass,1,1,1,1,0,2211.0,81.0,63.0,5103.0,0.4332745443856555
3829,000241.png,4225,data/cogar_sim_500/rgb/000241.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004225_img_000241_cat_box.png,13.0,212.0,172.0,363.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3829_object_4225_sam_mask.png,,0.9894431829452516,0.9785818594840175,cuda,vit_b,box,transparent_glass,1,1,1,1,0,12269.0,159.0,151.0,24009.0,0.5110167020700571
3830,000241.png,4226,data/cogar_sim_500/rgb/000241.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004226_img_000241_cat_cable.png,138.0,143.0,467.0,255.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3830_object_4226_sam_mask.png,,0.8923192620277405,0.8156892612338157,cuda,vit_b,cable,transparent_glass,1,1,1,1,0,2343.0,329.0,112.0,36848.0,0.06358554059921841
3831,000241.png,4227,data/cogar_sim_500/rgb/000241.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004227_img_000241_cat_glass_object.png,179.0,66.0,280.0,196.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3831_object_4227_sam_mask.png,,0.9767919182777404,0.9499873705481182,cuda,vit_b,glass_object,transparent_glass,1,1,1,1,0,7914.0,101.0,130.0,13130.0,0.6027418126428027
3832,000241.png,4228,data/cogar_sim_500/rgb/000241.png,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/gt_binary_masks/ann_00004228_img_000241_cat_robot_gripper.png,170.0,143.0,499.0,327.0,/home/amir/Desktop/COGAR/COGAR_Foundation-Model-Segmentation-for-Robotic-Scenes/outputs/cogar_sim_500/sam_box_no_table/masks/row_3832_object_4228_sam_mask.png,,0.9795774221420288,0.9664189375172034,cuda,vit_b,robot_gripper,transparent_glass,1,1,1,1,0,17945.0,329.0,184.0,60536.0,0.29643517906700145
