model,prompt_type,split,image_path,instance_id,category,challenge,bbox_x1,bbox_y1,bbox_x2,bbox_y2,iou,boundary_f1,predicted_iou,elapsed_s,fps,device
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000320.png,2730,metal_part,reflective_metal,130.0,354.0,206.0,448.0,0.953901996370236,1.0,0.9531450867652893,0.0914283519999799,10.937526250065405,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000320.png,2731,metal_part,reflective_metal,137.0,465.0,211.0,479.0,0.9246913580246914,1.0,0.9270455837249756,0.1750981984999953,5.711081030910931,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000320.png,2732,metal_part,reflective_metal,410.0,179.0,528.0,305.0,0.9814663951120163,1.0,0.966719925403595,0.1750981984999953,5.711081030910931,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000321.png,2734,glass_object,transparent_glass,94.0,214.0,237.0,479.0,0.6484318732403588,0.5982038266302225,0.7942033410072327,0.09136545300003718,10.945056004916793,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000321.png,2735,glass_object,transparent_glass,235.0,231.0,338.0,475.0,0.9369888051176605,0.6848453707896035,0.9332846999168396,0.09136545300003718,10.945056004916793,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000321.png,2736,box,transparent_glass,252.0,58.0,476.0,263.0,0.980784835599987,1.0,0.9570789933204651,0.09136545300003718,10.945056004916793,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000321.png,2737,plastic_object,transparent_glass,137.0,192.0,238.0,306.0,0.928246412320616,0.9966923925027563,0.8729279041290283,0.09136545300003718,10.945056004916793,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000321.png,2738,metal_part,transparent_glass;reflective_metal,242.0,161.0,331.0,248.0,0.9571689736223558,1.0,0.9873954653739929,0.1739964810000174,5.747242669809512,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000321.png,2739,metal_part,transparent_glass;reflective_metal,86.0,154.0,146.0,297.0,0.9508342602892103,0.9975062344139651,0.9127219319343567,0.1739964810000174,5.747242669809512,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000322.png,2742,metal_part,partial_occlusion;reflective_metal,397.0,134.0,424.0,187.0,0.946843853820598,1.0,0.8762103915214539,0.0913665809999884,10.944920878675836,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000322.png,2743,screw,partial_occlusion;small_parts,230.0,163.0,247.0,177.0,0.9012345679012346,1.0,0.9057501554489136,0.0913665809999884,10.944920878675836,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000322.png,2744,glass_object,partial_occlusion;transparent_glass,214.0,214.0,304.0,376.0,0.986972860125261,1.0,0.9780009388923645,0.0913665809999884,10.944920878675836,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000322.png,2745,glass_object,partial_occlusion;transparent_glass,271.0,131.0,328.0,267.0,0.9667405764966741,0.9887076537013801,0.9029532670974731,0.0913665809999884,10.944920878675836,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000322.png,2746,tool,partial_occlusion;reflective_metal,355.0,353.0,512.0,427.0,0.9607669092845731,1.0,0.9376211166381836,0.09170835374999342,10.904132056781924,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000322.png,2747,box,partial_occlusion,233.0,106.0,343.0,193.0,0.9323347107438017,0.9629129670281664,0.8609704375267029,0.09170835374999342,10.904132056781924,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000322.png,2748,box,partial_occlusion,338.0,226.0,442.0,354.0,0.9800101471334348,1.0,0.9740719199180603,0.09170835374999342,10.904132056781924,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000322.png,2749,robot_gripper,partial_occlusion,334.0,81.0,394.0,239.0,0.8336337883080093,0.7764395804430061,0.939399778842926,0.09170835374999342,10.904132056781924,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000322.png,2750,robot_gripper,partial_occlusion,378.0,122.0,391.0,136.0,0.96,1.0,0.8892861604690552,0.17398904749995836,5.747488214740869,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000322.png,2751,robot_gripper,partial_occlusion,361.0,135.0,399.0,240.0,0.3947494033412888,0.557015239096164,0.8479745984077454,0.17398904749995836,5.747488214740869,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000323.png,2754,plastic_object,small_parts,312.0,42.0,389.0,96.0,0.9772577455504284,1.0,1.0119597911834717,0.09140608999996402,10.940190090183199,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000323.png,2755,tool,small_parts;reflective_metal,156.0,153.0,325.0,197.0,0.9643104643104643,1.0,0.9513185024261475,0.09140608999996402,10.940190090183199,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000323.png,2756,screw,small_parts,505.0,140.0,525.0,154.0,0.9453781512605042,1.0,0.9671719670295715,0.09140608999996402,10.940190090183199,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000323.png,2757,box,small_parts,42.0,191.0,210.0,332.0,0.9905053901691228,1.0,0.9974707961082458,0.09140608999996402,10.940190090183199,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000323.png,2758,screw,small_parts,339.0,235.0,361.0,258.0,0.9472222222222222,1.0,0.8913021087646484,0.0917693712499954,10.896881894023547,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000323.png,2759,connector,small_parts,376.0,278.0,435.0,304.0,0.9539473684210527,1.0,0.9798789024353027,0.0917693712499954,10.896881894023547,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000323.png,2760,screw,small_parts,300.0,263.0,323.0,286.0,0.9434447300771208,1.0,0.862204909324646,0.0917693712499954,10.896881894023547,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000323.png,2761,screw,small_parts,112.0,382.0,131.0,395.0,0.925531914893617,1.0,0.9296693801879883,0.0917693712499954,10.896881894023547,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000323.png,2762,screw,small_parts,547.0,302.0,575.0,330.0,0.9461206896551724,1.0,0.8917548060417175,0.09160933824995254,10.915917733970947,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000323.png,2763,screw,small_parts,469.0,345.0,495.0,363.0,0.8857868020304569,1.0,0.8934592008590698,0.09160933824995254,10.915917733970947,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000323.png,2764,connector,small_parts,400.0,228.0,473.0,294.0,0.9450156459544032,1.0,0.9629455208778381,0.09160933824995254,10.915917733970947,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000323.png,2766,screw,small_parts,200.0,158.0,210.0,161.0,0.8620689655172413,1.0,0.8430176377296448,0.09160933824995254,10.915917733970947,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000323.png,2767,screw,small_parts,333.0,338.0,358.0,350.0,0.9594594594594594,1.0,0.931515097618103,0.17417646549995425,5.74130378136685,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000323.png,2768,screw,small_parts,470.0,125.0,491.0,149.0,0.7270029673590505,0.7872340425531914,0.8014175891876221,0.17417646549995425,5.74130378136685,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000324.png,2771,metal_part,dynamic_scene;reflective_metal;partial_occlusion,403.0,143.0,445.0,238.0,0.9663781624500666,1.0,0.9680675864219666,0.09129321775003518,10.953716219511987,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000324.png,2772,connector,dynamic_scene;partial_occlusion;small_parts,400.0,232.0,448.0,313.0,0.9553978712620375,1.0,0.9845937490463257,0.09129321775003518,10.953716219511987,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000324.png,2773,connector,dynamic_scene;partial_occlusion;small_parts,159.0,106.0,222.0,156.0,0.9716386554621849,1.0,0.9773286581039429,0.09129321775003518,10.953716219511987,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000324.png,2774,plastic_object,dynamic_scene;partial_occlusion,217.0,74.0,257.0,135.0,0.94655704008222,1.0,0.9498204588890076,0.09129321775003518,10.953716219511987,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000324.png,2775,glass_object,dynamic_scene;transparent_glass;partial_occlusion,284.0,191.0,389.0,355.0,0.9841676887055413,0.9981751824817517,0.95677250623703,0.09175875875001793,10.898142189612003,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000324.png,2776,robot_gripper,dynamic_scene;partial_occlusion,226.0,90.0,332.0,287.0,0.9710703953712633,0.9983136593591906,0.9388481378555298,0.09175875875001793,10.898142189612003,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000324.png,2777,robot_gripper,dynamic_scene;partial_occlusion,291.0,121.0,325.0,203.0,0.9525718102872411,1.0,0.979348361492157,0.09175875875001793,10.898142189612003,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000324.png,2778,robot_gripper,dynamic_scene;partial_occlusion,278.0,276.0,325.0,312.0,0.9577814569536424,1.0,0.9714699387550354,0.09175875875001793,10.898142189612003,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000325.png,2780,tool,reflective_metal,289.0,134.0,480.0,233.0,0.8034710743801653,0.7780477116965522,0.908478856086731,0.09135436500002925,10.94638444479013,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000325.png,2781,plastic_object,reflective_metal,459.0,155.0,546.0,248.0,0.9283841589623293,0.831786758308366,0.9590387344360352,0.09135436500002925,10.94638444479013,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000325.png,2782,metal_part,reflective_metal,135.0,146.0,211.0,226.0,0.9636479591836735,1.0,0.9193143844604492,0.09135436500002925,10.94638444479013,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000325.png,2783,metal_part,reflective_metal,344.0,261.0,447.0,336.0,0.9748302699122371,1.0,0.9737363457679749,0.09135436500002925,10.94638444479013,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000325.png,2784,metal_part,reflective_metal,329.0,143.0,386.0,194.0,0.9518828451882845,1.0,0.9866081476211548,0.09175084275000245,10.89908245011704,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000325.png,2785,screw,reflective_metal;small_parts,350.0,230.0,365.0,243.0,0.845360824742268,0.9642857142857143,0.9376664161682129,0.09175084275000245,10.89908245011704,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000325.png,2786,connector,reflective_metal;small_parts,445.0,160.0,469.0,200.0,0.9237588652482269,1.0,0.9064024686813354,0.09175084275000245,10.89908245011704,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000325.png,2787,metal_part,reflective_metal,211.0,239.0,324.0,328.0,0.9736360865589759,1.0,0.9594359397888184,0.09175084275000245,10.89908245011704,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000325.png,2788,metal_part,reflective_metal,210.0,170.0,269.0,230.0,0.9559279950341403,1.0,0.9724389910697937,0.3388661230001162,2.951017915708432,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000326.png,2791,glass_object,transparent_glass;partial_occlusion,225.0,181.0,294.0,289.0,0.8861366360367559,0.8609563689385725,0.8814474940299988,0.09138514050005142,10.942698063690534,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000326.png,2792,tool,transparent_glass;reflective_metal;partial_occlusion,233.0,268.0,269.0,330.0,0.8513761467889909,1.0,0.892644464969635,0.09138514050005142,10.942698063690534,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000326.png,2793,plastic_object,transparent_glass;partial_occlusion,385.0,259.0,442.0,310.0,0.9818181818181818,1.0,0.9806586503982544,0.09138514050005142,10.942698063690534,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000326.png,2794,box,transparent_glass;partial_occlusion,327.0,153.0,449.0,258.0,0.9825375773651636,1.0,0.9860440492630005,0.09138514050005142,10.942698063690534,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000326.png,2795,cable,transparent_glass;partial_occlusion,141.0,323.0,406.0,343.0,0.6473386856972941,0.8319787302068082,0.9055246710777283,0.09178822925002805,10.894643116777354,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000326.png,2796,glass_object,transparent_glass;partial_occlusion,143.0,232.0,232.0,398.0,0.9744889479807213,0.9931573802541545,0.9649538993835449,0.09178822925002805,10.894643116777354,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000326.png,2797,robot_gripper,transparent_glass;partial_occlusion,225.0,91.0,277.0,262.0,0.9633442129048456,0.9722892484315866,0.9574330449104309,0.09178822925002805,10.894643116777354,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000326.png,2798,robot_gripper,transparent_glass;partial_occlusion,195.0,170.0,236.0,268.0,0.7182583241858763,0.7533678073844734,0.9086613655090332,0.09178822925002805,10.894643116777354,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000327.png,2801,metal_part,partial_occlusion;reflective_metal,192.0,202.0,258.0,286.0,0.9713004484304932,1.0,0.9622933864593506,0.0913608932499983,10.945602264019223,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000327.png,2802,screw,partial_occlusion;small_parts,276.0,313.0,299.0,334.0,0.7662721893491125,0.8757396449704141,0.9263516664505005,0.0913608932499983,10.945602264019223,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000327.png,2803,metal_part,partial_occlusion;reflective_metal,416.0,144.0,472.0,234.0,0.9675553319919518,0.9879101899827288,0.9317572116851807,0.0913608932499983,10.945602264019223,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000327.png,2804,plastic_object,partial_occlusion,13.0,244.0,63.0,307.0,0.9647786768205616,1.0,0.9871137738227844,0.0913608932499983,10.945602264019223,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000327.png,2805,plastic_object,partial_occlusion,33.0,218.0,79.0,298.0,0.9767772511848342,1.0,0.9853174686431885,0.0917731357499747,10.896434907971157,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000327.png,2806,box,partial_occlusion,69.0,200.0,158.0,306.0,0.9716329551060681,0.984886552510533,0.9779065251350403,0.0917731357499747,10.896434907971157,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000327.png,2807,glass_object,partial_occlusion;transparent_glass,334.0,137.0,418.0,253.0,0.9752915367740446,1.0,0.9796605706214905,0.0917731357499747,10.896434907971157,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000327.png,2808,robot_gripper,partial_occlusion,191.0,49.0,409.0,159.0,0.8859882362420434,0.8097927952271275,0.9113068580627441,0.0917731357499747,10.896434907971157,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000327.png,2809,robot_gripper,partial_occlusion,246.0,73.0,286.0,209.0,0.9240366972477064,0.9357541899441342,0.7252644896507263,0.17407320849997632,5.744709416326614,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000327.png,2810,robot_gripper,partial_occlusion,300.0,56.0,335.0,174.0,0.9599282296650717,0.9939879759519038,0.8053979873657227,0.17407320849997632,5.744709416326614,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000328.png,2813,cable,small_parts,223.0,232.0,250.0,322.0,0.8376010781671159,0.9827486351768335,0.9681375026702881,0.09131152724995673,10.951519814826817,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000328.png,2814,box,small_parts,153.0,83.0,303.0,239.0,0.972630428844578,0.975049882577296,0.9793723225593567,0.09131152724995673,10.951519814826817,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000328.png,2815,plastic_object,small_parts,412.0,401.0,492.0,466.0,0.9232359019781518,0.8834747496794259,0.9592834115028381,0.09131152724995673,10.951519814826817,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000328.png,2816,screw,small_parts,282.0,46.0,304.0,71.0,0.8773841961852861,0.9775280898876404,0.9658325910568237,0.09131152724995673,10.951519814826817,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000328.png,2817,screw,small_parts,446.0,102.0,466.0,121.0,0.9206349206349206,1.0,0.9510325193405151,0.09169180474998484,10.906100089606594,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000328.png,2818,metal_part,small_parts;reflective_metal,249.0,100.0,347.0,180.0,0.8630497761390572,0.7746265545751407,0.9260125756263733,0.09169180474998484,10.906100089606594,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000328.png,2819,connector,small_parts,341.0,0.0,404.0,84.0,0.9257724189902035,1.0,0.9862246513366699,0.09169180474998484,10.906100089606594,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000328.png,2820,cable,small_parts,109.0,171.0,469.0,299.0,0.9610807333547765,0.9854694923397213,0.907768189907074,0.09169180474998484,10.906100089606594,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000328.png,2821,screw,small_parts,267.0,450.0,281.0,473.0,0.7642857142857142,0.9299594277172752,0.9630286693572998,0.09174165024995773,10.90017453659725,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000328.png,2822,screw,small_parts,493.0,422.0,512.0,452.0,0.9038461538461539,1.0,0.9642978310585022,0.09174165024995773,10.90017453659725,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000328.png,2823,screw,small_parts,313.0,168.0,325.0,176.0,0.7101449275362319,1.0,0.8322681188583374,0.09174165024995773,10.90017453659725,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000328.png,2824,metal_part,small_parts;reflective_metal,128.0,0.0,218.0,87.0,0.9717010150722855,0.9983579638752053,0.9643296599388123,0.09174165024995773,10.90017453659725,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000328.png,2825,connector,small_parts,393.0,79.0,445.0,169.0,0.8268156424581006,0.75784596155898,0.960415780544281,0.17390994900006262,5.75010231300591,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000328.png,2826,screw,small_parts,343.0,442.0,357.0,466.0,0.8636363636363636,1.0,0.9599611759185791,0.17390994900006262,5.75010231300591,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000329.png,2829,tool,dynamic_scene;reflective_metal,315.0,205.0,505.0,339.0,0.9370464612194892,0.8715358045335921,0.9600545167922974,0.09146365799995237,10.9333042420031,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000329.png,2830,plastic_object,dynamic_scene,470.0,167.0,534.0,245.0,0.963302752293578,1.0,0.9748581647872925,0.09146365799995237,10.9333042420031,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000329.png,2831,cable,dynamic_scene,199.0,266.0,492.0,289.0,0.8931297709923665,0.9666385135135135,0.8654109835624695,0.09146365799995237,10.9333042420031,cuda
EfficientSAM-Ti,box,train,data/cogar_sim_500_final/rgb/000329.png,2832,plastic_object,dynamic_scene,303.0,147.0,375.0,183.0,0.9320388349514563,1.0,0.9593258500099182,0.09146365799995237,10.9333042420031,cuda
