image_id,frame_index,image_path,label_path,file_name,sequence,object_set,surface,camera_view,scene_type,sequence_id,category_name,object_id,area,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,point_x,point_y,area_ratio,bbox_area_ratio,bbox_width_ratio,bbox_height_ratio
1328,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-32-40.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-32-40.png,result_2018-08-24-16-32-40.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,9,1391,472,255,514,296,492,275,0.004528,0.005879,0.067187,0.087500
1328,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-32-40.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-32-40.png,result_2018-08-24-16-32-40.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,10,965,307,224,342,259,324,241,0.003141,0.004219,0.056250,0.075000
1329,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-33-10.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-33-10.png,result_2018-08-24-16-33-10.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,2,18553,225,243,457,386,338,313,0.060394,0.109219,0.364063,0.300000
1329,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-33-10.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-33-10.png,result_2018-08-24-16-33-10.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,3,866,391,396,468,423,428,409,0.002819,0.007109,0.121875,0.058333
1329,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-33-10.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-33-10.png,result_2018-08-24-16-33-10.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,4,5496,375,143,488,232,436,184,0.017891,0.033398,0.178125,0.187500
1329,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-33-10.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-33-10.png,result_2018-08-24-16-33-10.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,5,6051,190,185,298,291,245,237,0.019697,0.037965,0.170313,0.222917
1329,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-33-10.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-33-10.png,result_2018-08-24-16-33-10.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,6,5201,284,143,383,232,334,186,0.016930,0.029297,0.156250,0.187500
1329,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-33-10.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-33-10.png,result_2018-08-24-16-33-10.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,7,1424,314,371,382,436,347,403,0.004635,0.014824,0.107813,0.137500
1329,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-33-10.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-33-10.png,result_2018-08-24-16-33-10.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,8,1788,498,196,551,240,524,217,0.005820,0.007910,0.084375,0.093750
1329,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-33-10.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-33-10.png,result_2018-08-24-16-33-10.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,9,1381,472,255,513,295,492,274,0.004495,0.005605,0.065625,0.085417
1329,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-33-10.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-33-10.png,result_2018-08-24-16-33-10.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,10,952,308,224,342,259,324,241,0.003099,0.004102,0.054688,0.075000
1329,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-33-10.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-33-10.png,result_2018-08-24-16-33-10.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,11,1737,381,180,416,235,398,207,0.005654,0.006562,0.056250,0.116667
1330,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-33-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-33-35.png,result_2018-08-24-16-33-35.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,2,18573,225,242,458,386,338,313,0.060459,0.110449,0.365625,0.302083
1330,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-33-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-33-35.png,result_2018-08-24-16-33-35.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,3,834,392,397,468,422,428,409,0.002715,0.006517,0.120313,0.054167
1330,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-33-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-33-35.png,result_2018-08-24-16-33-35.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,4,5489,375,143,488,232,436,184,0.017868,0.033398,0.178125,0.187500
1330,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-33-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-33-35.png,result_2018-08-24-16-33-35.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,5,6040,190,186,298,291,245,237,0.019661,0.037611,0.170313,0.220833
1330,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-33-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-33-35.png,result_2018-08-24-16-33-35.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,6,5196,285,143,383,231,334,186,0.016914,0.028682,0.154688,0.185417
1330,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-33-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-33-35.png,result_2018-08-24-16-33-35.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,7,1420,314,371,382,435,347,403,0.004622,0.014600,0.107813,0.135417
1330,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-33-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-33-35.png,result_2018-08-24-16-33-35.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,8,1814,498,196,551,240,524,217,0.005905,0.007910,0.084375,0.093750
1330,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-33-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-33-35.png,result_2018-08-24-16-33-35.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,9,1237,472,256,513,293,493,273,0.004027,0.005195,0.065625,0.079167
1330,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-33-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-33-35.png,result_2018-08-24-16-33-35.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,10,960,308,224,342,259,324,241,0.003125,0.004102,0.054688,0.075000
1330,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-33-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-33-35.png,result_2018-08-24-16-33-35.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,11,1733,381,180,416,235,398,207,0.005641,0.006562,0.056250,0.116667
1330,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-33-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-33-35.png,result_2018-08-24-16-33-35.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,12,1591,458,286,504,330,481,307,0.005179,0.006885,0.073438,0.093750
1331,11,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-34-19.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-34-19.png,result_2018-08-24-16-34-19.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,2,18529,226,242,458,386,338,313,0.060316,0.109977,0.364063,0.302083
1331,11,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-34-19.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-34-19.png,result_2018-08-24-16-34-19.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,3,809,392,397,468,422,428,409,0.002633,0.006517,0.120313,0.054167
1331,11,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-34-19.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-34-19.png,result_2018-08-24-16-34-19.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,4,5266,376,143,488,227,435,183,0.017142,0.031266,0.176563,0.177083
1331,11,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-34-19.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-34-19.png,result_2018-08-24-16-34-19.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,5,6069,190,185,299,291,245,237,0.019756,0.038314,0.171875,0.222917
1331,11,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-34-19.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-34-19.png,result_2018-08-24-16-34-19.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,6,5180,285,143,383,231,334,186,0.016862,0.028682,0.154688,0.185417
1331,11,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-34-19.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-34-19.png,result_2018-08-24-16-34-19.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,7,1413,314,371,382,436,347,403,0.004600,0.014824,0.107813,0.137500
1331,11,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-34-19.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-34-19.png,result_2018-08-24-16-34-19.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,8,1802,499,196,550,240,524,217,0.005866,0.007617,0.081250,0.093750
1331,11,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-34-19.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-34-19.png,result_2018-08-24-16-34-19.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,9,1246,472,255,513,293,493,273,0.004056,0.005332,0.065625,0.081250
1331,11,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-34-19.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-34-19.png,result_2018-08-24-16-34-19.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,10,969,307,224,341,259,324,241,0.003154,0.004102,0.054688,0.075000
1331,11,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-34-19.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-34-19.png,result_2018-08-24-16-34-19.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,11,1730,380,180,416,235,398,207,0.005632,0.006745,0.057813,0.116667
1331,11,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-34-19.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-34-19.png,result_2018-08-24-16-34-19.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,12,1582,458,286,503,330,481,307,0.005150,0.006738,0.071875,0.093750
1331,11,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-34-19.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-34-19.png,result_2018-08-24-16-34-19.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,13,1114,444,217,481,258,462,238,0.003626,0.005195,0.059375,0.087500
1332,12,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-35-06.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-35-06.png,result_2018-08-24-16-35-06.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,2,18560,226,241,458,386,338,313,0.060417,0.110736,0.364063,0.304167
1332,12,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-35-06.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-35-06.png,result_2018-08-24-16-35-06.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,3,859,392,396,469,422,429,409,0.002796,0.006855,0.121875,0.056250
1332,12,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-35-06.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-35-06.png,result_2018-08-24-16-35-06.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,4,5281,376,143,488,226,435,183,0.017191,0.030898,0.176563,0.175000
1332,12,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-35-06.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-35-06.png,result_2018-08-24-16-35-06.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,5,5820,190,185,293,291,243,237,0.018945,0.036224,0.162500,0.222917
1332,12,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-35-06.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-35-06.png,result_2018-08-24-16-35-06.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,6,4795,285,143,383,231,336,186,0.015609,0.028682,0.154688,0.185417
1332,12,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-35-06.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-35-06.png,result_2018-08-24-16-35-06.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,7,1434,314,371,382,435,347,403,0.004668,0.014600,0.107813,0.135417
1332,12,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-35-06.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-35-06.png,result_2018-08-24-16-35-06.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,8,1824,498,196,551,240,524,217,0.005938,0.007910,0.084375,0.093750
1332,12,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-35-06.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-35-06.png,result_2018-08-24-16-35-06.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,9,1239,472,255,514,293,493,273,0.004033,0.005459,0.067187,0.081250
1332,12,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-35-06.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-35-06.png,result_2018-08-24-16-35-06.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,10,969,307,224,341,259,324,241,0.003154,0.004102,0.054688,0.075000
1332,12,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-35-06.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-35-06.png,result_2018-08-24-16-35-06.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,11,1728,381,180,416,235,398,207,0.005625,0.006562,0.056250,0.116667
1332,12,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-35-06.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-35-06.png,result_2018-08-24-16-35-06.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,12,1589,458,286,503,330,481,307,0.005173,0.006738,0.071875,0.093750
1332,12,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-35-06.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-35-06.png,result_2018-08-24-16-35-06.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,13,1120,444,217,481,258,462,238,0.003646,0.005195,0.059375,0.087500
1332,12,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-35-06.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-35-06.png,result_2018-08-24-16-35-06.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,14,1489,285,181,318,243,301,210,0.004847,0.006973,0.053125,0.131250
1333,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-35-48.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-35-48.png,result_2018-08-24-16-35-48.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,2,18534,226,241,458,386,338,313,0.060332,0.110736,0.364063,0.304167
1333,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-35-48.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-35-48.png,result_2018-08-24-16-35-48.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,3,832,392,396,468,422,428,409,0.002708,0.006768,0.120313,0.056250
1333,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-35-48.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-35-48.png,result_2018-08-24-16-35-48.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,4,5256,376,143,488,227,435,183,0.017109,0.031266,0.176563,0.177083
1333,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-35-48.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-35-48.png,result_2018-08-24-16-35-48.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,5,5827,190,185,293,291,243,237,0.018968,0.036224,0.162500,0.222917
1333,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-35-48.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-35-48.png,result_2018-08-24-16-35-48.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,6,4817,285,143,383,231,336,186,0.015680,0.028682,0.154688,0.185417
1333,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-35-48.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-35-48.png,result_2018-08-24-16-35-48.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,7,1401,314,371,383,436,347,403,0.004561,0.015039,0.109375,0.137500
1333,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-35-48.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-35-48.png,result_2018-08-24-16-35-48.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,8,1828,498,196,551,240,524,217,0.005951,0.007910,0.084375,0.093750
1333,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-35-48.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-35-48.png,result_2018-08-24-16-35-48.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,9,1244,472,255,513,293,493,273,0.004049,0.005332,0.065625,0.081250
1333,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-35-48.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-35-48.png,result_2018-08-24-16-35-48.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,10,953,308,224,341,260,324,241,0.003102,0.004095,0.053125,0.077083
1333,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-35-48.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-35-48.png,result_2018-08-24-16-35-48.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,11,1725,381,180,416,235,398,207,0.005615,0.006562,0.056250,0.116667
1333,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-35-48.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-35-48.png,result_2018-08-24-16-35-48.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,12,1582,458,286,504,330,481,307,0.005150,0.006885,0.073438,0.093750
1333,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-35-48.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-35-48.png,result_2018-08-24-16-35-48.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,13,1123,444,217,481,258,462,238,0.003656,0.005195,0.059375,0.087500
1333,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-35-48.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-35-48.png,result_2018-08-24-16-35-48.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,14,1474,286,181,317,243,301,210,0.004798,0.006562,0.050000,0.131250
1333,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-35-48.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-35-48.png,result_2018-08-24-16-35-48.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,15,1162,375,375,422,409,399,391,0.003783,0.005469,0.075000,0.072917
1334,14,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/rgb/result_2018-08-24-16-36-17.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq13/label/result_2018-08-24-16-36-17.png,result_2018-08-24-16-36-17.png,ARID20/floor/top/seq13,ARID20,floor,top,seq13,seq13,seq13,2,18439,225,241,458,387,338,313,0.060023,0.111973,0.365625,0.306250
