image_id,frame_index,image_path,label_path,file_name,sequence,object_set,surface,camera_view,scene_type,sequence_id,category_name,object_id,area,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,point_x,point_y
1199,19,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq06/rgb/result_2018-08-20-11-37-55.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq06/label/result_2018-08-20-11-37-55.png,result_2018-08-20-11-37-55.png,ARID20/floor/top/seq06,ARID20,floor,top,seq06,seq06,seq06,20,996,438,286,474,323,457,304
1199,19,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq06/rgb/result_2018-08-20-11-37-55.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq06/label/result_2018-08-20-11-37-55.png,result_2018-08-20-11-37-55.png,ARID20/floor/top/seq06,ARID20,floor,top,seq06,seq06,seq06,21,1487,218,138,253,191,236,163
1200,0,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-40-23.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-40-23.png,result_2018-08-20-11-40-23.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,1,261159,3,11,609,471,302,246
1200,0,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-40-23.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-40-23.png,result_2018-08-20-11-40-23.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,2,14146,313,51,434,231,370,138
1201,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-40-58.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-40-58.png,result_2018-08-20-11-40-58.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,1,252734,3,11,609,471,305,248
1201,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-40-58.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-40-58.png,result_2018-08-20-11-40-58.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,2,14153,313,51,435,233,370,139
1201,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-40-58.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-40-58.png,result_2018-08-20-11-40-58.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,3,8417,132,126,265,230,199,176
1202,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-41-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-41-56.png,result_2018-08-20-11-41-56.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,1,246433,3,11,609,471,301,246
1202,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-41-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-41-56.png,result_2018-08-20-11-41-56.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,2,14169,313,52,434,233,370,139
1202,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-41-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-41-56.png,result_2018-08-20-11-41-56.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,3,8400,132,126,265,230,199,176
1202,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-41-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-41-56.png,result_2018-08-20-11-41-56.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,4,6303,424,288,499,387,460,339
1203,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-42-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-42-25.png,result_2018-08-20-11-42-25.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,1,244470,3,11,609,471,302,245
1203,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-42-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-42-25.png,result_2018-08-20-11-42-25.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,2,14159,313,51,435,233,370,139
1203,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-42-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-42-25.png,result_2018-08-20-11-42-25.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,3,8390,132,126,265,230,199,176
1203,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-42-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-42-25.png,result_2018-08-20-11-42-25.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,4,6273,424,288,500,387,460,339
1203,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-42-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-42-25.png,result_2018-08-20-11-42-25.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,5,1972,196,317,244,373,219,344
1204,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-42-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-42-53.png,result_2018-08-20-11-42-53.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,1,232646,3,11,609,471,306,253
1204,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-42-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-42-53.png,result_2018-08-20-11-42-53.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,2,14129,313,51,434,233,370,138
1204,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-42-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-42-53.png,result_2018-08-20-11-42-53.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,3,8406,132,126,265,230,199,176
1204,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-42-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-42-53.png,result_2018-08-20-11-42-53.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,4,6282,424,288,499,387,460,339
1204,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-42-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-42-53.png,result_2018-08-20-11-42-53.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,5,1967,196,317,244,373,219,344
1204,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-42-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-42-53.png,result_2018-08-20-11-42-53.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,6,11865,146,43,300,147,227,93
1205,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-43-18.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-43-18.png,result_2018-08-20-11-43-18.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,1,226033,3,11,609,471,306,253
1205,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-43-18.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-43-18.png,result_2018-08-20-11-43-18.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,2,14161,313,51,434,233,370,138
1205,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-43-18.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-43-18.png,result_2018-08-20-11-43-18.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,3,8421,132,126,265,230,199,176
1205,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-43-18.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-43-18.png,result_2018-08-20-11-43-18.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,4,6293,424,288,499,387,460,339
1205,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-43-18.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-43-18.png,result_2018-08-20-11-43-18.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,5,1969,196,317,244,373,219,344
1205,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-43-18.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-43-18.png,result_2018-08-20-11-43-18.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,6,11860,146,43,300,147,227,93
1205,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-43-18.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-43-18.png,result_2018-08-20-11-43-18.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,7,6568,240,226,351,290,296,258
1206,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-43-41.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-43-41.png,result_2018-08-20-11-43-41.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,1,225233,3,11,609,471,306,252
1206,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-43-41.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-43-41.png,result_2018-08-20-11-43-41.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,2,14121,313,51,434,233,370,138
1206,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-43-41.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-43-41.png,result_2018-08-20-11-43-41.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,3,8404,132,126,265,230,199,176
1206,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-43-41.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-43-41.png,result_2018-08-20-11-43-41.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,4,6320,424,288,499,387,460,339
1206,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-43-41.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-43-41.png,result_2018-08-20-11-43-41.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,5,1968,196,317,244,373,219,344
1206,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-43-41.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-43-41.png,result_2018-08-20-11-43-41.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,6,11855,146,43,300,147,227,93
1206,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-43-41.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-43-41.png,result_2018-08-20-11-43-41.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,7,6543,240,226,351,290,296,258
1206,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-43-41.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-43-41.png,result_2018-08-20-11-43-41.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,8,861,287,381,304,455,296,420
1207,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-43-59.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-43-59.png,result_2018-08-20-11-43-59.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,1,223952,3,11,609,471,306,251
1207,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-43-59.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-43-59.png,result_2018-08-20-11-43-59.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,2,14139,313,51,435,233,370,138
1207,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-43-59.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-43-59.png,result_2018-08-20-11-43-59.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,3,8406,132,126,265,229,199,176
1207,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-43-59.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-43-59.png,result_2018-08-20-11-43-59.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,4,6333,424,288,499,387,460,339
1207,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-43-59.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-43-59.png,result_2018-08-20-11-43-59.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,5,1965,196,317,244,373,219,344
1207,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-43-59.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-43-59.png,result_2018-08-20-11-43-59.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,6,11840,146,43,300,147,227,93
1207,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-43-59.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-43-59.png,result_2018-08-20-11-43-59.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,7,6572,240,226,351,290,296,258
1207,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-43-59.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-43-59.png,result_2018-08-20-11-43-59.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,8,882,287,381,304,456,296,420
1207,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-43-59.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-43-59.png,result_2018-08-20-11-43-59.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,9,1211,320,352,393,406,356,379
1208,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-44-26.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-44-26.png,result_2018-08-20-11-44-26.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,1,223596,3,11,609,471,306,251
1208,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-44-26.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-44-26.png,result_2018-08-20-11-44-26.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,2,14141,313,51,435,231,370,138
1208,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-44-26.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-44-26.png,result_2018-08-20-11-44-26.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,3,8409,132,126,265,230,199,176
1208,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-44-26.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-44-26.png,result_2018-08-20-11-44-26.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,4,6291,424,288,499,387,460,339
1208,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-44-26.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-44-26.png,result_2018-08-20-11-44-26.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,5,1966,196,317,244,373,219,344
1208,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-44-26.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-44-26.png,result_2018-08-20-11-44-26.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,6,11846,146,43,300,147,227,93
1208,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-44-26.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-44-26.png,result_2018-08-20-11-44-26.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,7,6552,240,226,351,290,296,258
1208,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-44-26.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-44-26.png,result_2018-08-20-11-44-26.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,8,864,286,381,304,456,296,420
1208,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-44-26.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-44-26.png,result_2018-08-20-11-44-26.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,9,1211,320,351,393,406,356,379
1208,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-44-26.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-44-26.png,result_2018-08-20-11-44-26.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,10,420,288,303,305,336,297,319
1209,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-44-48.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-44-48.png,result_2018-08-20-11-44-48.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,1,223049,3,11,609,471,306,251
1209,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-44-48.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-44-48.png,result_2018-08-20-11-44-48.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,2,14134,313,51,434,232,370,139
1209,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-44-48.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-44-48.png,result_2018-08-20-11-44-48.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,3,8401,132,126,265,229,199,176
1209,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-44-48.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-44-48.png,result_2018-08-20-11-44-48.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,4,6281,424,289,499,387,460,339
1209,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-44-48.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-44-48.png,result_2018-08-20-11-44-48.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,5,1980,196,317,244,374,219,344
1209,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-44-48.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-44-48.png,result_2018-08-20-11-44-48.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,6,11830,146,43,300,147,227,93
1209,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-44-48.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-44-48.png,result_2018-08-20-11-44-48.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,7,6553,240,226,351,290,296,258
1209,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-44-48.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-44-48.png,result_2018-08-20-11-44-48.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,8,869,286,381,304,455,296,420
1209,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-44-48.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-44-48.png,result_2018-08-20-11-44-48.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,9,1212,320,351,393,406,356,379
1209,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-44-48.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-44-48.png,result_2018-08-20-11-44-48.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,10,425,288,303,305,336,297,319
1209,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-44-48.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-44-48.png,result_2018-08-20-11-44-48.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,11,567,218,349,277,385,246,366
1210,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-45-14.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-45-14.png,result_2018-08-20-11-45-14.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,1,222184,3,11,609,471,305,250
1210,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-45-14.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-45-14.png,result_2018-08-20-11-45-14.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,2,14145,313,50,434,233,370,139
1210,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/rgb/result_2018-08-20-11-45-14.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq07/label/result_2018-08-20-11-45-14.png,result_2018-08-20-11-45-14.png,ARID20/floor/top/seq07,ARID20,floor,top,seq07,seq07,seq07,3,8351,132,126,265,230,199,176
