image_id,frame_index,image_path,label_path,file_name,sequence,object_set,surface,camera_view,scene_type,sequence_id
1026,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq11/rgb/result_2018-08-20-14-44-35.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq11/label/result_2018-08-20-14-44-35.png,result_2018-08-20-14-44-35.png,ARID20/floor/bottom/seq11,ARID20,floor,bottom,seq11,seq11
1027,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq11/rgb/result_2018-08-20-14-45-03.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq11/label/result_2018-08-20-14-45-03.png,result_2018-08-20-14-45-03.png,ARID20/floor/bottom/seq11,ARID20,floor,bottom,seq11,seq11
1028,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq11/rgb/result_2018-08-20-14-45-33.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq11/label/result_2018-08-20-14-45-33.png,result_2018-08-20-14-45-33.png,ARID20/floor/bottom/seq11,ARID20,floor,bottom,seq11,seq11
1029,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq11/rgb/result_2018-08-20-14-46-13.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq11/label/result_2018-08-20-14-46-13.png,result_2018-08-20-14-46-13.png,ARID20/floor/bottom/seq11,ARID20,floor,bottom,seq11,seq11
1030,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq11/rgb/result_2018-08-20-14-46-41.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq11/label/result_2018-08-20-14-46-41.png,result_2018-08-20-14-46-41.png,ARID20/floor/bottom/seq11,ARID20,floor,bottom,seq11,seq11
1031,11,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq11/rgb/result_2018-08-20-14-47-29.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq11/label/result_2018-08-20-14-47-29.png,result_2018-08-20-14-47-29.png,ARID20/floor/bottom/seq11,ARID20,floor,bottom,seq11,seq11
1032,12,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq11/rgb/result_2018-08-20-14-48-01.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq11/label/result_2018-08-20-14-48-01.png,result_2018-08-20-14-48-01.png,ARID20/floor/bottom/seq11,ARID20,floor,bottom,seq11,seq11
1033,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq11/rgb/result_2018-08-20-14-48-47.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq11/label/result_2018-08-20-14-48-47.png,result_2018-08-20-14-48-47.png,ARID20/floor/bottom/seq11,ARID20,floor,bottom,seq11,seq11
1034,14,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq11/rgb/result_2018-08-20-14-49-16.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq11/label/result_2018-08-20-14-49-16.png,result_2018-08-20-14-49-16.png,ARID20/floor/bottom/seq11,ARID20,floor,bottom,seq11,seq11
1035,15,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq11/rgb/result_2018-08-20-14-49-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq11/label/result_2018-08-20-14-49-50.png,result_2018-08-20-14-49-50.png,ARID20/floor/bottom/seq11,ARID20,floor,bottom,seq11,seq11
1036,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq11/rgb/result_2018-08-20-14-50-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq11/label/result_2018-08-20-14-50-25.png,result_2018-08-20-14-50-25.png,ARID20/floor/bottom/seq11,ARID20,floor,bottom,seq11,seq11
1037,17,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq11/rgb/result_2018-08-20-14-51-28.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq11/label/result_2018-08-20-14-51-28.png,result_2018-08-20-14-51-28.png,ARID20/floor/bottom/seq11,ARID20,floor,bottom,seq11,seq11
1038,18,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq11/rgb/result_2018-08-20-14-52-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq11/label/result_2018-08-20-14-52-09.png,result_2018-08-20-14-52-09.png,ARID20/floor/bottom/seq11,ARID20,floor,bottom,seq11,seq11
1039,19,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq11/rgb/result_2018-08-20-14-52-52.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq11/label/result_2018-08-20-14-52-52.png,result_2018-08-20-14-52-52.png,ARID20/floor/bottom/seq11,ARID20,floor,bottom,seq11,seq11
1040,0,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/rgb/result_2018-08-20-14-56-16.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/label/result_2018-08-20-14-56-16.png,result_2018-08-20-14-56-16.png,ARID20/floor/bottom/seq12,ARID20,floor,bottom,seq12,seq12
1041,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/rgb/result_2018-08-20-14-56-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/label/result_2018-08-20-14-56-53.png,result_2018-08-20-14-56-53.png,ARID20/floor/bottom/seq12,ARID20,floor,bottom,seq12,seq12
1042,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/rgb/result_2018-08-20-14-57-23.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/label/result_2018-08-20-14-57-23.png,result_2018-08-20-14-57-23.png,ARID20/floor/bottom/seq12,ARID20,floor,bottom,seq12,seq12
1043,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/rgb/result_2018-08-20-14-57-57.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/label/result_2018-08-20-14-57-57.png,result_2018-08-20-14-57-57.png,ARID20/floor/bottom/seq12,ARID20,floor,bottom,seq12,seq12
1044,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/rgb/result_2018-08-20-14-58-28.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/label/result_2018-08-20-14-58-28.png,result_2018-08-20-14-58-28.png,ARID20/floor/bottom/seq12,ARID20,floor,bottom,seq12,seq12
1045,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/rgb/result_2018-08-20-14-59-02.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/label/result_2018-08-20-14-59-02.png,result_2018-08-20-14-59-02.png,ARID20/floor/bottom/seq12,ARID20,floor,bottom,seq12,seq12
1046,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/rgb/result_2018-08-20-14-59-31.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/label/result_2018-08-20-14-59-31.png,result_2018-08-20-14-59-31.png,ARID20/floor/bottom/seq12,ARID20,floor,bottom,seq12,seq12
1047,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/rgb/result_2018-08-20-15-00-04.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/label/result_2018-08-20-15-00-04.png,result_2018-08-20-15-00-04.png,ARID20/floor/bottom/seq12,ARID20,floor,bottom,seq12,seq12
1048,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/rgb/result_2018-08-20-15-00-37.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/label/result_2018-08-20-15-00-37.png,result_2018-08-20-15-00-37.png,ARID20/floor/bottom/seq12,ARID20,floor,bottom,seq12,seq12
1049,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/rgb/result_2018-08-20-15-01-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/label/result_2018-08-20-15-01-15.png,result_2018-08-20-15-01-15.png,ARID20/floor/bottom/seq12,ARID20,floor,bottom,seq12,seq12
1050,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/rgb/result_2018-08-20-15-01-50.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/label/result_2018-08-20-15-01-50.png,result_2018-08-20-15-01-50.png,ARID20/floor/bottom/seq12,ARID20,floor,bottom,seq12,seq12
1051,11,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/rgb/result_2018-08-20-15-03-07.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/label/result_2018-08-20-15-03-07.png,result_2018-08-20-15-03-07.png,ARID20/floor/bottom/seq12,ARID20,floor,bottom,seq12,seq12
1052,12,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/rgb/result_2018-08-20-15-04-33.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/label/result_2018-08-20-15-04-33.png,result_2018-08-20-15-04-33.png,ARID20/floor/bottom/seq12,ARID20,floor,bottom,seq12,seq12
1053,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/rgb/result_2018-08-20-15-04-59.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/label/result_2018-08-20-15-04-59.png,result_2018-08-20-15-04-59.png,ARID20/floor/bottom/seq12,ARID20,floor,bottom,seq12,seq12
1054,14,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/rgb/result_2018-08-20-15-05-32.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/label/result_2018-08-20-15-05-32.png,result_2018-08-20-15-05-32.png,ARID20/floor/bottom/seq12,ARID20,floor,bottom,seq12,seq12
1055,15,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/rgb/result_2018-08-20-15-06-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/label/result_2018-08-20-15-06-25.png,result_2018-08-20-15-06-25.png,ARID20/floor/bottom/seq12,ARID20,floor,bottom,seq12,seq12
1056,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/rgb/result_2018-08-20-15-07-06.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/label/result_2018-08-20-15-07-06.png,result_2018-08-20-15-07-06.png,ARID20/floor/bottom/seq12,ARID20,floor,bottom,seq12,seq12
1057,17,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/rgb/result_2018-08-20-15-08-03.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/label/result_2018-08-20-15-08-03.png,result_2018-08-20-15-08-03.png,ARID20/floor/bottom/seq12,ARID20,floor,bottom,seq12,seq12
1058,18,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/rgb/result_2018-08-20-15-08-47.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/label/result_2018-08-20-15-08-47.png,result_2018-08-20-15-08-47.png,ARID20/floor/bottom/seq12,ARID20,floor,bottom,seq12,seq12
1059,19,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/rgb/result_2018-08-20-15-10-12.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq12/label/result_2018-08-20-15-10-12.png,result_2018-08-20-15-10-12.png,ARID20/floor/bottom/seq12,ARID20,floor,bottom,seq12,seq12
1060,0,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/rgb/result_2018-08-24-16-29-34.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/label/result_2018-08-24-16-29-34.png,result_2018-08-24-16-29-34.png,ARID20/floor/bottom/seq13,ARID20,floor,bottom,seq13,seq13
1061,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/rgb/result_2018-08-24-16-29-56.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/label/result_2018-08-24-16-29-56.png,result_2018-08-24-16-29-56.png,ARID20/floor/bottom/seq13,ARID20,floor,bottom,seq13,seq13
1062,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/rgb/result_2018-08-24-16-30-24.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/label/result_2018-08-24-16-30-24.png,result_2018-08-24-16-30-24.png,ARID20/floor/bottom/seq13,ARID20,floor,bottom,seq13,seq13
1063,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/rgb/result_2018-08-24-16-30-43.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/label/result_2018-08-24-16-30-43.png,result_2018-08-24-16-30-43.png,ARID20/floor/bottom/seq13,ARID20,floor,bottom,seq13,seq13
1064,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/rgb/result_2018-08-24-16-31-13.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/label/result_2018-08-24-16-31-13.png,result_2018-08-24-16-31-13.png,ARID20/floor/bottom/seq13,ARID20,floor,bottom,seq13,seq13
1065,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/rgb/result_2018-08-24-16-31-34.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/label/result_2018-08-24-16-31-34.png,result_2018-08-24-16-31-34.png,ARID20/floor/bottom/seq13,ARID20,floor,bottom,seq13,seq13
1066,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/rgb/result_2018-08-24-16-31-57.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/label/result_2018-08-24-16-31-57.png,result_2018-08-24-16-31-57.png,ARID20/floor/bottom/seq13,ARID20,floor,bottom,seq13,seq13
1067,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/rgb/result_2018-08-24-16-32-19.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/label/result_2018-08-24-16-32-19.png,result_2018-08-24-16-32-19.png,ARID20/floor/bottom/seq13,ARID20,floor,bottom,seq13,seq13
1068,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/rgb/result_2018-08-24-16-32-45.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/label/result_2018-08-24-16-32-45.png,result_2018-08-24-16-32-45.png,ARID20/floor/bottom/seq13,ARID20,floor,bottom,seq13,seq13
1069,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/rgb/result_2018-08-24-16-33-15.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/label/result_2018-08-24-16-33-15.png,result_2018-08-24-16-33-15.png,ARID20/floor/bottom/seq13,ARID20,floor,bottom,seq13,seq13
1070,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/rgb/result_2018-08-24-16-33-41.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/label/result_2018-08-24-16-33-41.png,result_2018-08-24-16-33-41.png,ARID20/floor/bottom/seq13,ARID20,floor,bottom,seq13,seq13
1071,11,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/rgb/result_2018-08-24-16-34-24.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/label/result_2018-08-24-16-34-24.png,result_2018-08-24-16-34-24.png,ARID20/floor/bottom/seq13,ARID20,floor,bottom,seq13,seq13
1072,12,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/rgb/result_2018-08-24-16-35-11.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/label/result_2018-08-24-16-35-11.png,result_2018-08-24-16-35-11.png,ARID20/floor/bottom/seq13,ARID20,floor,bottom,seq13,seq13
1073,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/rgb/result_2018-08-24-16-35-55.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/label/result_2018-08-24-16-35-55.png,result_2018-08-24-16-35-55.png,ARID20/floor/bottom/seq13,ARID20,floor,bottom,seq13,seq13
1074,14,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/rgb/result_2018-08-24-16-36-22.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/label/result_2018-08-24-16-36-22.png,result_2018-08-24-16-36-22.png,ARID20/floor/bottom/seq13,ARID20,floor,bottom,seq13,seq13
1075,15,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/rgb/result_2018-08-24-16-36-47.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/label/result_2018-08-24-16-36-47.png,result_2018-08-24-16-36-47.png,ARID20/floor/bottom/seq13,ARID20,floor,bottom,seq13,seq13
1076,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/rgb/result_2018-08-24-16-37-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/label/result_2018-08-24-16-37-25.png,result_2018-08-24-16-37-25.png,ARID20/floor/bottom/seq13,ARID20,floor,bottom,seq13,seq13
1077,17,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/rgb/result_2018-08-24-16-37-49.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/label/result_2018-08-24-16-37-49.png,result_2018-08-24-16-37-49.png,ARID20/floor/bottom/seq13,ARID20,floor,bottom,seq13,seq13
1078,18,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/rgb/result_2018-08-24-16-38-09.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/label/result_2018-08-24-16-38-09.png,result_2018-08-24-16-38-09.png,ARID20/floor/bottom/seq13,ARID20,floor,bottom,seq13,seq13
1079,19,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/rgb/result_2018-08-24-16-38-44.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/bottom/seq13/label/result_2018-08-24-16-38-44.png,result_2018-08-24-16-38-44.png,ARID20/floor/bottom/seq13,ARID20,floor,bottom,seq13,seq13
1080,0,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/rgb/result_2018-08-20-09-30-27.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/label/result_2018-08-20-09-30-27.png,result_2018-08-20-09-30-27.png,ARID20/floor/top/seq01,ARID20,floor,top,seq01,seq01
1081,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/rgb/result_2018-08-20-09-32-07.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/label/result_2018-08-20-09-32-07.png,result_2018-08-20-09-32-07.png,ARID20/floor/top/seq01,ARID20,floor,top,seq01,seq01
1082,2,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/rgb/result_2018-08-20-09-32-57.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/label/result_2018-08-20-09-32-57.png,result_2018-08-20-09-32-57.png,ARID20/floor/top/seq01,ARID20,floor,top,seq01,seq01
1083,3,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/rgb/result_2018-08-20-09-33-36.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/label/result_2018-08-20-09-33-36.png,result_2018-08-20-09-33-36.png,ARID20/floor/top/seq01,ARID20,floor,top,seq01,seq01
1084,4,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/rgb/result_2018-08-20-09-34-04.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/label/result_2018-08-20-09-34-04.png,result_2018-08-20-09-34-04.png,ARID20/floor/top/seq01,ARID20,floor,top,seq01,seq01
1085,5,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/rgb/result_2018-08-20-09-34-28.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/label/result_2018-08-20-09-34-28.png,result_2018-08-20-09-34-28.png,ARID20/floor/top/seq01,ARID20,floor,top,seq01,seq01
1086,6,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/rgb/result_2018-08-20-09-35-28.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/label/result_2018-08-20-09-35-28.png,result_2018-08-20-09-35-28.png,ARID20/floor/top/seq01,ARID20,floor,top,seq01,seq01
1087,7,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/rgb/result_2018-08-20-09-36-02.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/label/result_2018-08-20-09-36-02.png,result_2018-08-20-09-36-02.png,ARID20/floor/top/seq01,ARID20,floor,top,seq01,seq01
1088,8,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/rgb/result_2018-08-20-09-36-39.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/label/result_2018-08-20-09-36-39.png,result_2018-08-20-09-36-39.png,ARID20/floor/top/seq01,ARID20,floor,top,seq01,seq01
1089,9,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/rgb/result_2018-08-20-09-37-25.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/label/result_2018-08-20-09-37-25.png,result_2018-08-20-09-37-25.png,ARID20/floor/top/seq01,ARID20,floor,top,seq01,seq01
1090,10,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/rgb/result_2018-08-20-09-38-02.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/label/result_2018-08-20-09-38-02.png,result_2018-08-20-09-38-02.png,ARID20/floor/top/seq01,ARID20,floor,top,seq01,seq01
1091,11,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/rgb/result_2018-08-20-09-38-41.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/label/result_2018-08-20-09-38-41.png,result_2018-08-20-09-38-41.png,ARID20/floor/top/seq01,ARID20,floor,top,seq01,seq01
1092,12,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/rgb/result_2018-08-20-09-39-21.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/label/result_2018-08-20-09-39-21.png,result_2018-08-20-09-39-21.png,ARID20/floor/top/seq01,ARID20,floor,top,seq01,seq01
1093,13,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/rgb/result_2018-08-20-09-39-58.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/label/result_2018-08-20-09-39-58.png,result_2018-08-20-09-39-58.png,ARID20/floor/top/seq01,ARID20,floor,top,seq01,seq01
1094,14,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/rgb/result_2018-08-20-09-40-37.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/label/result_2018-08-20-09-40-37.png,result_2018-08-20-09-40-37.png,ARID20/floor/top/seq01,ARID20,floor,top,seq01,seq01
1095,15,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/rgb/result_2018-08-20-09-41-27.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/label/result_2018-08-20-09-41-27.png,result_2018-08-20-09-41-27.png,ARID20/floor/top/seq01,ARID20,floor,top,seq01,seq01
1096,16,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/rgb/result_2018-08-20-09-42-01.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/label/result_2018-08-20-09-42-01.png,result_2018-08-20-09-42-01.png,ARID20/floor/top/seq01,ARID20,floor,top,seq01,seq01
1097,17,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/rgb/result_2018-08-20-09-42-46.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/label/result_2018-08-20-09-42-46.png,result_2018-08-20-09-42-46.png,ARID20/floor/top/seq01,ARID20,floor,top,seq01,seq01
1098,18,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/rgb/result_2018-08-20-09-43-28.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/label/result_2018-08-20-09-43-28.png,result_2018-08-20-09-43-28.png,ARID20/floor/top/seq01,ARID20,floor,top,seq01,seq01
1099,19,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/rgb/result_2018-08-20-09-44-24.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq01/label/result_2018-08-20-09-44-24.png,result_2018-08-20-09-44-24.png,ARID20/floor/top/seq01,ARID20,floor,top,seq01,seq01
1100,0,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq02/rgb/result_2018-08-20-09-47-08.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq02/label/result_2018-08-20-09-47-08.png,result_2018-08-20-09-47-08.png,ARID20/floor/top/seq02,ARID20,floor,top,seq02,seq02
1101,1,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq02/rgb/result_2018-08-20-09-47-53.png,/mnt/Info/COGAR_DATASETs/OCID-dataset/ARID20/floor/top/seq02/label/result_2018-08-20-09-47-53.png,result_2018-08-20-09-47-53.png,ARID20/floor/top/seq02,ARID20,floor,top,seq02,seq02
